Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"European Investment Bank (EIB) 4,75% 23/33",A3LDAB,"98,89",10.01.25 13:55,0,"-0,22","4,75%",Australische Dollar,-
"VGP N.V. 1,625% 22/27",A3K01K,"96,46",10.01.25 10:14,0,"-0,07","1,63%",Euro,-
"International Finance Corp. 4,5% 23/26",A3LMAB,"102,25",10.01.25 14:00,0,"-0,05","4,50%",Canadische Dollar,-
"Quebec, Provinz 2,6% 18/25",A1927F,"99,72",10.01.25 13:55,0,"0,50","2,60%",Canadische Dollar,"2,96%"
"BASF SE 0,25% 20/27",A289DC,"94,11",10.01.25 14:00,0,"-0,07","0,25%",Euro,-
"Deutsche Wohnen SE 0,5% 21/31",A3H25P,"83,85",10.01.25 15:05,0,"0,33","0,50%",Euro,-
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"67,47",10.01.25 15:05,0,"0,22","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"90,75",10.01.25 08:34,0,"-0,23","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,50",10.01.25 14:47,0,"0,50","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"99,82",10.01.25 14:47,0,"0,34","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"90,41",10.01.25 10:14,0,"-0,17","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,55",10.01.25 10:14,0,"-0,02","0,88%",Euro,"-0,45%"
"NRW.BANK 0,375% 16/26",NWB0AD,"96,08",10.01.25 14:00,0,"-0,03","0,38%",Euro,"2,03%"
"NRW.BANK 0,5% 17/27",NWB0AE,"94,56",10.01.25 10:14,0,"-0,11","0,50%",Euro,"2,24%"
"NRW.BANK 0,75% 18/28",NWB0AF,"93,67",10.01.25 14:00,0,"-0,10","0,75%",Euro,"2,58%"
"NRW.BANK 0,625% 19/29",NWB0AG,"91,96",10.01.25 13:07,0,"-0,13","0,63%",Euro,"2,63%"
"NRW.BANK 0,000% 19/29",NWB0AH,"87,94",10.01.25 10:14,0,"-0,20",-,Euro,"2,65%"
"NRW.BANK 0,000% 20/30",NWB0AJ,"86,77",10.01.25 14:47,0,"-0,30",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"84,18",10.01.25 10:14,0,"-0,23",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"82,73",10.01.25 10:14,0,"-0,25",-,Euro,-
"NRW.BANK 0,25% 22/32",NWB0AQ,"82,48",10.01.25 08:01,0,"-0,13","0,25%",Euro,-
"NRW.BANK 1,625% 22/32",NWB0AR,"90,89",10.01.25 10:14,0,"-0,26","1,63%",Euro,-
NRW.BANK 3% 23/30,NWB0AU,"101,12",10.01.25 14:00,0,"-0,18","3,00%",Euro,-
"Air Liquide Finance S.A. 0,375% 21/31",A3KRNQ,"83,92",10.01.25 10:14,0,"-0,27","0,38%",Euro,-
"Scatec ASA 11,29% 23/27",A3LEFQ,"107,00",25.04.24 16:20,0,"0,00","11,29%",Norwegische Kronen,-
"Asian Development Bank (ADB) 1,75% 16/26",A18429,"95,81",10.01.25 10:14,0,"0,01","1,75%",US-Dollar,"4,43%"
"International Bank for Reconstruction and Development 3,125% 18/25",A2RUJE,"98,66",10.01.25 14:55,0,"-0,04","3,13%",US-Dollar,"4,10%"
Klabin Austria GmbH 7% 19/49,A2R0AJ,"99,85",10.01.25 10:14,0,"0,01","7,00%",US-Dollar,-
"Suzano Austria GmbH 5,75% 16/26",A1833U,"100,01",10.01.25 13:07,0,"0,02","5,75%",US-Dollar,-
"Merlin Properties SOCIMI S.A. 1,75% 17/25",A19HY7,"99,12",10.01.25 10:14,0,"0,02","1,75%",Euro,"1,15%"
"European Investment Bank (EIB) 0,875% 18/25",A19U9P,"99,62",10.01.25 10:14,0,"0,01","0,88%",Schwedische Kronen,-
"Polen, Republik 1,125% 18/26",A19VY7,"97,65",10.01.25 14:00,0,"0,02","1,13%",Euro,"2,36%"
"European Investment Bank (EIB) 2,875% 18/25",A19ZWJ,"99,39",10.01.25 10:14,0,"0,00","2,88%",US-Dollar,"1,87%"
"Iberdrola Finanzas S.A. 1,25% 18/26",A192S8,"97,49",10.01.25 10:14,0,"-0,05","1,25%",Euro,"2,65%"
"Kreditanstalt für Wiederaufbau 0,5% 18/26",A2LQLU,"96,92",10.01.25 14:00,0,"-0,03","0,50%",Euro,"2,30%"
"EnBW International Finance B.V. 1,875% 18/33",A2RTNC,"87,22",10.01.25 13:07,0,"-0,29","1,88%",Euro,"3,40%"
"Hera S.p.A. 0,875% 19/27",A2R4JM,"94,83",10.01.25 13:07,0,"-0,02","0,88%",Euro,-
A2A S.p.A. 1% 19/29,A2R43M,"91,13",10.01.25 13:07,0,"-0,15","1,00%",Euro,-
"Asian Development Bank (ADB) 0,625% 19/26",A2R9DH,"93,40",10.01.25 10:14,0,"0,00","0,63%",Britische Pfund,-
"Asian Development Bank (ADB) 0,000% 19/29",A2R9GZ,"87,99",10.01.25 10:14,0,"-0,19",-,Euro,"2,64%"
"Eurogrid GmbH 1,113% 20/32",A289DG,"84,56",10.01.25 14:00,0,"-0,31","1,11%",Euro,-
International Bank for Reconstruction and Development 4% 20/25,A28YNN,"39,58",26.08.22 22:57,0,"0,00","4,00%","Rubel (Russische Föderation, Conv.-Rate 1000:1)",-
"European Investment Bank (EIB) 0,01% 20/35",A28Y4M,"72,36",10.01.25 08:40,0,"-0,12","0,01%",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 20/27",A2LQQZ,"93,46",10.01.25 14:00,0,"-0,07",-,Euro,-
"Instituto de Credito Oficial 0,000% 20/26",A28395,"96,90",10.01.25 10:14,0,"-0,03",-,Euro,-
"Stora Enso Oyj 0,625% 20/30",A285YE,"84,23",10.01.25 10:21,0,"-0,24","0,63%",Euro,-
"International Bank for Reconstruction and Development 4,5% 21/26",A287WM,"96,82",10.01.25 13:55,0,"0,01","4,50%",Südafrikanische Rand,-
"Orsted A/S 2,5%",A3KLYP,"72,28",10.01.25 14:00,0,"0,04","2,50%",Britische Pfund,-
"International Bank for Reconstruction and Development 12,25% 21/26",A28Z3H,"70,50",10.01.25 14:00,0,"0,36","12,25%",Türkische Lira,-
"AXA S.A. 1,375% 21/41",A3KN91,"85,53",10.01.25 10:14,0,"-0,41","1,38%",Euro,-
"ProLogis International Funding II S.A. 0,75% 21/33",A3KNAN,"79,26",10.01.25 10:14,0,"-0,14","0,75%",Euro,-
"European Investment Bank (EIB) 0,25% 21/26",A3KNVW,"97,49",10.01.25 13:55,0,"-0,02","0,25%",Schwedische Kronen,-
"E.ON SE 0,6% 21/32",A3H3J4,"81,58",10.01.25 08:34,0,"-0,97","0,60%",Euro,-
ZF Finance GmbH 2% 21/27,A3E5KP,"93,43",10.01.25 10:14,0,"-0,16","2,00%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 0,375% 21/29",HLB2P8,"87,79",10.01.25 14:00,0,"-0,06","0,38%",Euro,-
"EEW Energy from Waste GmbH 0,361% 21/26",A3E5QZ,"95,59",10.01.25 10:14,0,"-0,32","0,36%",Euro,-
"EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen 0,01% 21/28",A3KSV0,"91,00",10.01.25 13:47,0,"0,21","0,01%",Euro,-
"Terna Rete Elettrica Nazionale S.p.A. 0,375% 21/29",A3KSW1,"87,54",10.01.25 10:14,0,"-0,19","0,38%",Euro,-
"Industrial & Commercial Bank of China [Asia] Ltd. 1,625% 21/26",A3KX3L,"94,33",10.01.25 10:14,0,"0,01","1,63%",US-Dollar,-
"Power Finance Corp. Ltd. 1,841% 21/28",A3KWCY,"92,17",10.01.25 10:14,0,"0,11","1,84%",Euro,-
"ZF Finance GmbH 2,25% 21/28",A3MP6J,"90,78",10.01.25 10:14,0,"-0,10","2,25%",Euro,-
De Volksbank N.V. 7%,A3K6H8,"103,99",10.01.25 13:47,0,"0,00","7,00%",Euro,-
"Iberdrola Finanzas S.A. 1,375% 22/32",A3K3DA,"87,78",10.01.25 13:47,0,"0,33","1,38%",Euro,-
"BASF SE 1,5% 22/31",A3MQYV,"90,07",10.01.25 13:07,0,"-0,16","1,50%",Euro,-
"E.ON SE 1,625% 22/31",A3MQY9,"90,44",10.01.25 14:00,0,"-0,07","1,63%",Euro,-
"Koninklijke Philips N.V. 2,125% 22/29",A3K46A,"95,25",10.01.25 13:07,0,"-0,17","2,13%",Euro,-
"KommuneKredit 1,5% 22/29",A3K57H,"95,35",10.01.25 10:14,0,"-0,18","1,50%",Euro,-
Kreditanstalt für Wiederaufbau 2% 22/29,A4SAV9,"96,88",10.01.25 10:14,0,"-0,21","2,00%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 2,625% 22/27",HLB2QJ,"98,23",10.01.25 14:00,0,"-0,29","2,63%",Euro,-
"Mizuho Financial Group Inc. 3,49% 22/27",A3K81T,"101,28",10.01.25 10:14,0,"-0,12","3,49%",Euro,-
"SKF AB 3,125% 22/28",A3K9CD,"100,25",10.01.25 10:14,0,"-0,15","3,13%",Euro,-
"Volkswagen International Finance N.V. 4,125% 22/25",A3LA6A,"100,85",10.01.25 15:05,0,"0,30","4,13%",Euro,-
"Volkswagen International Finance N.V. 4,375% 22/30",A3LA6C,"102,15",10.01.25 08:34,0,"-0,13","4,38%",Euro,-
"Iberdrola Finanzas S.A. 3,125% 22/28",A3LBMP,"100,71",10.01.25 14:00,0,"-0,10","3,13%",Euro,-
"European Investment Bank (EIB) 9,25% 23/33",A3LDYP,"97,76",10.01.25 13:55,0,"-0,97","9,25%",Mexikanische Pesos,-
"SpareBank 1 Sor-Norge ASA 3,75% 23/27",A3LDC1,"101,88",10.01.25 13:47,0,"0,45","3,75%",Euro,-
"European Investment Bank (EIB) 2,75% 23/28",A3LD6J,"100,93",10.01.25 14:00,0,"-0,11","2,75%",Euro,-
"Orsted A/S 3,75% 23/30",A3LEU2,"101,81",10.01.25 14:00,0,"-0,18","3,75%",Euro,-
Siemens Energy Finance B.V. 4% 23/26,A3LFSG,"100,88",10.01.25 10:14,0,"-0,01","4,00%",Euro,-
"Volkswagen International Finance N.V. 4,25% 23/29",A3LFX2,"102,06",10.01.25 08:34,0,"-0,14","4,25%",Euro,-
"Kreditanstalt für Wiederaufbau 2,75% 23/30",A4SAXV,"100,40",10.01.25 14:00,0,"-0,14","2,75%",Euro,-
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",A3LJ6R,"102,28",10.01.25 08:34,0,"-0,08","3,75%",Euro,-
"DS Smith PLC 4,5% 23/30",A3LLG0,"104,41",10.01.25 13:47,0,"0,31","4,50%",Euro,-
"SpareBank 1 Sor-Norge ASA 4,875% 23/28",A3LMBU,"105,10",10.01.25 10:14,0,"-0,01","4,88%",Euro,-
"Mizuho Financial Group Inc. 4,608% 23/30",A3LMES,"105,80",10.01.25 10:14,0,"-0,21","4,61%",Euro,-
"Amprion GmbH 3,875% 23/28",A3514E,"101,96",10.01.25 13:07,0,"-0,11","3,88%",Euro,-
"Amprion GmbH 4,125% 23/34",A3514F,"103,09",10.01.25 13:07,0,"-0,27","4,13%",Euro,-
"Berlin Hyp AG 0,01% 20/28",BHY0GD,"91,11",10.01.25 10:14,0,"-0,12","0,01%",Euro,-
"Berlin Hyp AG 0,01% 21/28",BHY0GE,"92,00",10.01.25 10:14,0,"-0,12","0,01%",Euro,-
"Berlin Hyp AG 1,25% 22/25",BHY0GK,"99,07",10.01.25 14:47,0,"-0,01","1,25%",Euro,-
Berlin Hyp AG 3% 23/33,BHY0GM,"100,11",10.01.25 14:00,0,"-0,19","3,00%",Euro,-
"Berlin Hyp AG 0,375% 22/27",BHY0GN,"95,27",10.01.25 08:34,0,"0,00","0,38%",Euro,-
"Berlin Hyp AG 2,875% 23/30",BHY0GT,"100,07",10.01.25 10:14,0,"-0,22","2,88%",Euro,-
"Berlin Hyp AG 0,01% 20/30",BHY0GX,"85,14",10.01.25 14:47,0,"-0,29","0,01%",Euro,-
"Commerzbank AG 5,25% 23/29",CZ439B,"105,56",10.01.25 14:47,0,"0,34","5,25%",Euro,-
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,4% 21/28",DFK0RN,"89,56",10.01.25 12:21,0,"0,00","0,40%",Euro,-
"Deutsche Bank AG 1,375% 20/26",DL19VD,"98,55",10.01.25 13:07,0,"-0,50","1,38%",Euro,-
"Caja Rural de Navarra Sociedad Cooperativa de Credito 0,75% 22/29",A3K188,"91,54",10.01.25 14:00,0,"-0,12","0,75%",Euro,-
"Caisse Francaise de Financement Local 0,1% 19/29",A2R908,"87,02",10.01.25 10:14,0,"-0,21","0,10%",Euro,-
"Caixa Geral de Depósitos S.A. 2,875% 22/26",A3K6H0,"99,54",10.01.25 10:14,0,"0,00","2,88%",Euro,-
"Asian Development Bank (ADB) 2,375% 17/27",A19MRK,"95,05",10.01.25 14:00,0,"-0,05","2,38%",US-Dollar,"4,11%"
"Asian Development Bank (ADB) 3,125% 18/28",A2RR9D,"95,57",10.01.25 14:00,0,"-0,08","3,13%",US-Dollar,"4,46%"
"Banco BTG Pactual S.A. 2,75% 21/26",A287JN,"96,13",10.01.25 10:14,0,"0,06","2,75%",US-Dollar,-
"Chile, Republik 3,5% 19/50",A2R33G,"66,76",10.01.25 08:45,0,"0,00","3,50%",US-Dollar,-
"Kreditanstalt für Wiederaufbau 1,75% 19/29",A2YNRB,"88,22",10.01.25 10:14,0,"-0,93","1,75%",US-Dollar,"4,55%"
"Kreditanstalt für Wiederaufbau 0,75% 20/30",A289QP,"81,14",10.01.25 08:45,0,"0,51","0,75%",US-Dollar,"4,55%"
"Kreditanstalt für Wiederaufbau 0,75% 21/26",A3H243,"97,47",10.01.25 13:55,0,"-0,02","0,75%",Canadische Dollar,-
"Investment Energy Resources Ltd. 6,25% 21/29",A3KP0N,"95,51",10.01.25 10:14,0,"-0,24","6,25%",US-Dollar,-
"Nederlandse Waterschapsbank N.V. 2,375% 16/26",A18ZD5,"97,51",10.01.25 10:14,0,"0,02","2,38%",US-Dollar,"4,56%"
"Iberdrola International B.V. 1,125% 16/26",A180HH,"98,03",10.01.25 13:47,0,"0,48","1,13%",Euro,"2,65%"
"Iberdrola International B.V. 0,375% 16/25",A1856Y,"98,42",10.01.25 14:00,0,"-0,01","0,38%",Euro,"2,69%"
"Merlin Properties SOCIMI S.A. 1,875% 16/26",A188JM,"98,20",10.01.25 13:07,0,"-0,02","1,88%",Euro,"2,67%"
Iberdrola Finanzas S.A. 1% 17/25,A19D5N,"99,64",10.01.25 08:34,0,"-0,01","1,00%",Euro,"3,03%"
"Iberdrola Finanzas S.A. 1,25% 17/27",A19N0Y,"96,39",10.01.25 14:00,0,"-0,05","1,25%",Euro,"2,62%"
"Covivio S.A. 2,375% 18/28",A19WHX,"98,78",10.01.25 10:14,0,"-0,12","2,38%",Euro,-
"KommuneKredit 0,75% 18/28",A1921P,"93,98",10.01.25 10:14,0,"-0,14","0,75%",Euro,"2,55%"
Terna Rete Elettrica Nazionale S.p.A. 1% 19/26,A2R0KD,"97,40",10.01.25 13:07,0,"-0,04","1,00%",Euro,-
European Investment Bank (EIB) 1% 19/42,A2R0K6,"69,43",10.01.25 14:00,0,"-0,32","1,00%",Euro,"3,21%"
"Koninklijke Philips N.V. 0,5% 19/26",A2R2K7,"96,88",10.01.25 14:00,0,"-0,01","0,50%",Euro,"2,77%"
"Orsted A/S 1,75%",A2SA9D,"93,81",10.01.25 13:07,0,"0,01","1,75%",Euro,-
"Kreditanstalt für Wiederaufbau 0,875% 19/26",A2TEEG,"94,02",10.01.25 13:55,0,"0,52","0,88%",Britische Pfund,"4,53%"
"Generali S.p.A. 2,124% 19/30",A2R8HE,"92,96",10.01.25 10:14,0,"-0,25","2,12%",Euro,-
"SR-Boligkreditt A.S. 0,01% 19/26",A2R80H,"95,71",10.01.25 10:14,0,"-0,05","0,01%",Euro,"2,53%"
"Coöperatieve Rabobank U.A. 0,25% 19/26",A2R9SM,"95,39",10.01.25 14:00,0,"-0,03","0,25%",Euro,-
"SKF AB 0,875% 19/29",A2R966,"90,59",10.01.25 14:00,0,"-0,14","0,88%",Euro,-
"Telia Company AB 1,375% 20/81",A28TEC,"96,46",10.01.25 08:34,0,"-0,03","1,38%",Euro,-
"E.ON SE 0,375% 20/27",A254QR,"93,88",10.01.25 13:47,0,"-0,03","0,38%",Euro,-
"UBS AG 0,45% 20/25",A28XCV,"98,98",10.01.25 10:14,0,"-0,01","0,45%",Euro,-
Nederlandse Waterschapsbank N.V. 1% 20/30,A28XVR,"82,37",10.01.25 10:14,0,"-0,06","1,00%",US-Dollar,-
"ProLogis International Funding II S.A. 1,625% 20/32",A28YBX,"86,90",10.01.25 10:14,0,"-0,29","1,63%",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",A28ZK9,"93,79",10.01.25 13:47,0,"0,49","0,01%",Euro,-
"EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen 0,000% 20/26",A280DV,"96,25",10.01.25 13:47,0,"0,64",-,Euro,-
"Münchener Rückversicherungs-Gesellschaft AG in München 1,25% 20/41",A289EQ,"85,97",10.01.25 14:00,0,"-0,28","1,25%",Euro,-
"KommuneKredit 0,125% 20/40",A281Y7,"62,05",10.01.25 13:47,0,"0,57","0,13%",Euro,-
"ERG S.p.A. 0,5% 20/27",A282EE,"93,10",10.01.25 13:07,0,"-0,13","0,50%",Euro,-
"Kreditanstalt für Wiederaufbau 5,8% 21/28",A289HJ,"93,18",10.01.25 14:00,0,"0,26","5,80%",Südafrikanische Rand,-
"ACEA S.p.A. 0,000% 21/25",A288DW,"97,74",10.01.25 13:07,0,"0,02",-,Euro,-
"Iberdrola International B.V. 1,825%",A3KLJT,"89,91",10.01.25 08:34,0,"0,01","1,83%",Euro,-
"Iberdrola International B.V. 1,45%",A3KLJU,"95,96",10.01.25 10:14,0,"-0,01","1,45%",Euro,-
"International Bank for Reconstruction and Development 5,31% 21/26",A3KLFF,"97,18",10.01.25 10:14,0,"0,02","5,31%",Südafrikanische Rand,-
"De Volksbank N.V. 0,375% 21/28",A3KMLE,"91,01",10.01.25 10:14,0,"-0,09","0,38%",Euro,-
"Kreditanstalt für Wiederaufbau 1,125% 21/25",A289JC,"98,11",10.01.25 13:55,0,"0,53","1,13%",Norwegische Kronen,-
"Bank of China Ltd. [Luxembourg Branch] 1,4% 21/26",A3KP8U,"95,49",10.01.25 10:14,0,"0,00","1,40%",US-Dollar,-
"Metlen Energy & Metals S.A. 2,25% 21/26",A3KP96,"98,65",10.01.25 14:00,0,"-0,13","2,25%",Euro,-
"European Investment Bank (EIB) 1,25% 21/27",A3KQD0,"94,12",10.01.25 08:01,0,"0,00","1,25%",Norwegische Kronen,-
"G City Europe Ltd. 3,625%",A3KQD3,"69,43",10.01.25 10:14,0,"-0,24","3,63%",Euro,-
"Raiffeisen Bank International AG 1,375% 21/33",A3KSH7,"91,03",10.01.25 10:14,0,"-0,22","1,38%",Euro,-
"De Volksbank N.V. 0,25% 21/26",A3KSXY,"96,20",10.01.25 10:14,0,"-0,02","0,25%",Euro,-
"UniCredit S.p.A. 0,8% 21/29",A3KTD7,"92,24",10.01.25 08:34,0,"-0,09","0,80%",Euro,-
"Kreditanstalt für Wiederaufbau 0,000% 21/31",A3E5G6,"83,73",10.01.25 14:00,0,"-0,19",-,Euro,-
"Branicks Group AG 2,25% 21/26",A3MP5C,"60,71",10.01.25 15:05,0,"2,11","2,25%",Euro,-
"Piraeus Bank S.A. 3,875% 21/27",A3KYEL,"101,03",10.01.25 10:14,0,"-0,19","3,88%",Euro,-
"Iberdrola Finanzas S.A. 1,575%",A3KY3E,"93,86",10.01.25 13:07,0,"-0,02","1,58%",Euro,-
"SpareBank 1 Sor-Norge ASA 0,25% 21/26",A3KYQD,"95,23",10.01.25 10:14,0,"-0,03","0,25%",Euro,-
"A.P.Moeller-Maersk A/S 0,75% 21/31",A3KZE3,"84,02",10.01.25 08:34,0,"-0,30","0,75%",Euro,-
"Talanx AG 1,75% 21/42",TLX310,"85,34",10.01.25 14:00,0,"-0,72","1,75%",Euro,-
"International Bank for Reconstruction and Development 6,75% 22/27",A3K07X,"27,87",26.08.22 22:58,0,"0,00","6,75%","Rubel (Russische Föderation, Conv.-Rate 1000:1)",-
"International Bank for Reconstruction and Development 6,875% 22/29",A3K0P0,"91,38",10.01.25 14:00,0,"-0,15","6,88%",Mexikanische Pesos,-
"European Investment Bank (EIB) 0,05% 22/29",A3K1QT,"88,12",10.01.25 10:14,0,"-0,99","0,05%",Euro,-
"Telia Company AB 2,75% 22/83",A3K3R8,"96,37",10.01.25 08:34,0,"-0,09","2,75%",Euro,-
"ASML Holding N.V. 2,25% 22/32",A3K5LQ,"95,44",10.01.25 13:47,0,"0,25","2,25%",Euro,-
"Kreditanstalt für Wiederaufbau 1,375% 22/32",A3E5J6,"90,95",10.01.25 13:47,0,"-0,14","1,38%",Euro,-
"European Investment Bank (EIB) 1,5% 22/32",A3K5TE,"91,50",10.01.25 08:01,0,"-0,57","1,50%",Euro,-
"Evonik Industries AG 2,25% 22/27",A30VJM,"97,93",10.01.25 08:34,0,"-0,12","2,25%",Euro,-
"Volvo Car AB 4,25% 22/28",A3K55S,"101,11",10.01.25 13:07,0,"-0,18","4,25%",Euro,-
"Orsted A/S 2,25% 22/28",A3K6A0,"96,87",10.01.25 13:07,0,"-0,11","2,25%",Euro,-
AB Svensk Exportkredit 2% 22/27,A3K63X,"98,44",10.01.25 10:14,0,"-0,10","2,00%",Euro,-
"Ceske Drahy AS 5,625% 22/27",A3LADJ,"105,26",10.01.25 13:07,0,"-0,06","5,63%",Euro,-
"Eurogrid GmbH 3,279% 22/31",A30VMY,"98,81",10.01.25 10:14,0,"-0,29","3,28%",Euro,-
"SpareBank 1 Sor-Norge ASA 2,875% 22/25",A3K9DR,"99,94",10.01.25 13:47,0,"0,49","2,88%",Euro,-
"SpareBank 1 SMN 3,125% 22/25",A3K9NC,"100,32",10.01.25 13:47,0,"0,49","3,13%",Euro,-
"Nederlandse Waterschapsbank N.V. 2,75% 22/27",A3LA5H,"100,32",10.01.25 14:00,0,"-0,08","2,75%",Euro,-
"EnBW International Finance B.V. 4,049% 22/29",A3LBKC,"103,71",10.01.25 08:34,0,"-0,15","4,05%",Euro,-
"EnBW International Finance B.V. 3,625% 22/26",A3LBKB,"101,12",10.01.25 13:07,0,"-0,07","3,63%",Euro,-
Banco BPM S.p.A. 6% 22/28,A3LBEP,"104,50",10.01.25 13:07,0,"-0,11","6,00%",Euro,-
"Iberdrola Finanzas S.A. 4,875%",A3LDDY,"102,79",10.01.25 13:47,0,"0,49","4,88%",Euro,-
"ZF Finance GmbH 5,75% 23/26",A30V8W,"101,55",10.01.25 10:14,0,"-0,05","5,75%",Euro,-
"A2A S.p.A. 4,375% 23/34",A3LDQX,"104,46",10.01.25 13:07,0,"-0,27","4,38%",Euro,-
"East Japan Railway Co. 4,11% 23/43",A3LEG0,"102,62",10.01.25 10:14,0,"-0,16","4,11%",Euro,-
Intesa Sanpaolo S.p.A. 5% 23/28,A3LE1E,"103,34",10.01.25 13:47,0,"0,43","5,00%",Euro,-
Intesa Sanpaolo S.p.A. 4% 23/26,A3LHY5,"101,11",10.01.25 10:14,0,"-0,05","4,00%",Euro,-
"Volkswagen International Finance N.V. 7,5%",A3LMPT,"106,62",10.01.25 10:14,0,"-0,03","7,50%",Euro,-
"Volkswagen International Finance N.V. 7,875%",A3LMPU,"110,61",10.01.25 08:34,0,"-0,02","7,88%",Euro,-
"Kreditanstalt für Wiederaufbau 4,25% 23/28",A4SAYJ,"103,28",10.01.25 14:00,0,"-0,11","4,25%",Canadische Dollar,-
"Landwirtschaftliche Rentenbank 3,25% 23/33",A31RTB,"102,43",10.01.25 08:47,0,"-0,72","3,25%",Euro,-
"European Investment Bank (EIB) 0,75% 21/27",A287CD,"91,67",10.01.25 13:55,0,"-0,09","0,75%",Australische Dollar,-
"European Investment Bank (EIB) 4,2% 23/28",A3LD8J,"99,62",10.01.25 13:55,0,"-0,11","4,20%",Australische Dollar,-
"Belfius Bank S.A. 0,375% 21/27",A3KR7Y,"93,99",10.01.25 10:14,0,"-0,10","0,38%",Euro,-
"VGP N.V. 2,25% 22/30",A3K01L,"90,61",10.01.25 13:07,0,"-0,15","2,25%",Euro,-
"Argenta Spaarbank N.V. 1,375% 22/29",A3K11F,"94,13",10.01.25 10:14,0,"-0,10","1,38%",Euro,-
"Elia Transmission Belgium N.V. 3,625% 23/33",A3LC6J,"100,79",10.01.25 13:07,0,"-0,30","3,63%",Euro,-
"Quebec, Provinz 3,65% 22/32",A3K5YD,"99,97",10.01.25 13:55,0,"-0,26","3,65%",Canadische Dollar,-
"Amprion GmbH 3,45% 22/27",A30VPL,"100,99",10.01.25 13:47,0,"0,39","3,45%",Euro,-
"Amprion GmbH 3,971% 22/32",A30VPM,"102,06",10.01.25 13:07,0,"-0,24","3,97%",Euro,-
Vonovia SE 5% 22/30,A30VQB,"107,21",10.01.25 15:05,0,"0,16","5,00%",Euro,-
"Evonik Industries AG 1,375% 21/81",A3E5WW,"95,65",10.01.25 08:34,0,"0,03","1,38%",Euro,-
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,05% 20/27",DFK0GB,"91,47",10.01.25 12:21,0,"0,00","0,05%",Euro,-
"Deutsche Bank AG 1,875% 22/28",DL19WL,"96,90",10.01.25 10:14,0,"-0,15","1,88%",Euro,-
"Deutsche Bank AG 3,25% 22/28",DL19WU,"99,44",10.01.25 08:34,0,"-0,09","3,25%",Euro,-
