Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"69,12",04.02.25 13:55,0,"0,22","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"92,58",04.02.25 08:21,0,"0,43","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,71",04.02.25 14:47,0,"0,56","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"100,48",04.02.25 14:47,0,"0,47","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"90,80",04.02.25 09:04,0,"-0,02","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,79",04.02.25 09:04,0,"0,00","0,88%",Euro,"-0,86%"
"NRW.BANK 0,375% 16/26",NWB0AD,"96,51",04.02.25 14:00,0,"-0,01","0,38%",Euro,"1,81%"
"NRW.BANK 0,5% 17/27",NWB0AE,"95,12",04.02.25 09:04,0,"0,00","0,50%",Euro,-
"NRW.BANK 0,75% 18/28",NWB0AF,"94,37",04.02.25 14:00,0,"0,00","0,75%",Euro,"2,37%"
"NRW.BANK 0,625% 19/29",NWB0AG,"92,76",04.02.25 13:05,0,"-0,05","0,63%",Euro,-
"NRW.BANK 0,000% 19/29",NWB0AH,"88,74",04.02.25 09:04,0,"-0,02",-,Euro,-
"NRW.BANK 0,000% 20/30",NWB0AJ,"87,91",04.02.25 10:47,0,"-0,11",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"85,27",04.02.25 09:04,0,"-0,06",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"83,88",04.02.25 09:04,0,"-0,04",-,Euro,-
"NRW.BANK 0,25% 22/32",NWB0AQ,"83,68",04.02.25 08:21,0,"0,42","0,25%",Euro,-
"NRW.BANK 1,625% 22/32",NWB0AR,"92,14",04.02.25 09:04,0,"-0,05","1,63%",Euro,-
NRW.BANK 3% 23/30,NWB0AU,"102,25",04.02.25 14:00,0,"-0,12","3,00%",Euro,-
"Air Liquide Finance S.A. 0,375% 21/31",A3KRNQ,"85,62",04.02.25 09:04,0,"0,05","0,38%",Euro,-
"Scatec ASA 11,29% 23/27",A3LEFQ,"107,00",25.04.24 16:20,0,"0,00","11,29%",Norwegische Kronen,-
"Asian Development Bank (ADB) 1,75% 16/26",A18429,"95,96",04.02.25 09:04,0,"0,02","1,75%",US-Dollar,"4,40%"
"Banco BTG Pactual S.A. 2,75% 21/26",A287JN,"97,22",04.02.25 09:04,0,"-0,06","2,75%",US-Dollar,-
"International Bank for Reconstruction and Development 3,125% 18/25",A2RUJE,"98,79",04.02.25 08:21,0,"-0,02","3,13%",US-Dollar,-
Klabin Austria GmbH 7% 19/49,A2R0AJ,"99,76",04.02.25 09:04,0,"-0,21","7,00%",US-Dollar,-
"Suzano Austria GmbH 5,75% 16/26",A1833U,"100,38",04.02.25 13:05,0,"0,02","5,75%",US-Dollar,-
"International Bank for Reconstruction and Development 5,25% 15/25",A18268,"98,23",04.02.25 14:00,0,"0,01","5,25%",Mexikanische Pesos,-
"Merlin Properties SOCIMI S.A. 1,75% 17/25",A19HY7,"99,13",04.02.25 09:04,0,"0,02","1,75%",Euro,"1,07%"
"Polen, Republik 1,125% 18/26",A19VY7,"97,95",04.02.25 14:00,0,"0,00","1,13%",Euro,"2,18%"
"European Investment Bank (EIB) 2,875% 18/25",A19ZWJ,"99,46",04.02.25 09:04,0,"0,00","2,88%",US-Dollar,"3,47%"
"Iberdrola Finanzas S.A. 1,25% 18/26",A192S8,"97,89",04.02.25 09:04,0,"0,01","1,25%",Euro,"2,50%"
"Kreditanstalt für Wiederaufbau 0,5% 18/26",A2LQLU,"97,29",04.02.25 14:00,0,"0,00","0,50%",Euro,"2,15%"
"EnBW International Finance B.V. 1,875% 18/33",A2RTNC,"89,32",04.02.25 09:40,0,"0,01","1,88%",Euro,-
"Hera S.p.A. 0,875% 19/27",A2R4JM,"95,29",04.02.25 13:05,0,"-0,06","0,88%",Euro,-
A2A S.p.A. 1% 19/29,A2R43M,"92,29",04.02.25 09:40,0,"-0,06","1,00%",Euro,-
"Asian Development Bank (ADB) 0,625% 19/26",A2R9DH,"94,00",04.02.25 09:04,0,"-0,05","0,63%",Britische Pfund,-
"Asian Development Bank (ADB) 0,000% 19/29",A2R9GZ,"88,96",04.02.25 09:04,0,"-0,01",-,Euro,-
"Eurogrid GmbH 1,113% 20/32",A289DG,"86,05",04.02.25 14:00,0,"0,01","1,11%",Euro,-
"Ungarn, Republik 1,75% 20/35",A28X86,"78,87",04.02.25 14:00,0,"0,18","1,75%",Euro,-
International Bank for Reconstruction and Development 4% 20/25,A28YNN,"39,58",26.08.22 22:57,0,"0,00","4,00%","Rubel (Russische Föderation, Conv.-Rate 1000:1)",-
"European Investment Bank (EIB) 0,01% 20/35",A28Y4M,"73,81",04.02.25 14:35,0,"-0,31","0,01%",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 20/27",A2LQQZ,"94,09",04.02.25 14:00,0,"0,00",-,Euro,-
"Instituto de Credito Oficial 0,000% 20/26",A28395,"97,21",04.02.25 09:04,0,"0,01",-,Euro,-
"Stora Enso Oyj 0,625% 20/30",A285YE,"85,42",04.02.25 09:04,0,"-0,02","0,63%",Euro,-
"International Bank for Reconstruction and Development 5,75% 21/28",A287QG,"82,75",04.02.25 14:00,0,"0,00","5,75%",Real (Brasilien),-
"International Bank for Reconstruction and Development 4,5% 21/26",A287WM,"96,95",04.02.25 13:55,0,"-0,07","4,50%",Südafrikanische Rand,-
"ACEA S.p.A. 0,000% 21/25",A288DW,"98,03",04.02.25 09:40,0,"0,00",-,Euro,-
"Orsted A/S 2,5%",A3KLYP,"72,51",04.02.25 14:00,0,"0,26","2,50%",Britische Pfund,-
"International Bank for Reconstruction and Development 12,25% 21/26",A28Z3H,"82,80",04.02.25 08:20,0,"9,67","12,25%",Türkische Lira,-
"AXA S.A. 1,375% 21/41",A3KN91,"87,75",04.02.25 09:04,0,"0,02","1,38%",Euro,-
"ProLogis International Funding II S.A. 0,75% 21/33",A3KNAN,"80,50",04.02.25 09:04,0,"0,02","0,75%",Euro,-
"European Investment Bank (EIB) 0,25% 21/26",A3KNVW,"97,78",04.02.25 13:55,0,"-0,03","0,25%",Schwedische Kronen,-
"E.ON SE 0,6% 21/32",A3H3J4,"83,48",04.02.25 08:21,0,"0,40","0,60%",Euro,-
ZF Finance GmbH 2% 21/27,A3E5KP,"94,82",04.02.25 09:04,0,"0,04","2,00%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 0,375% 21/29",HLB2P8,"88,75",04.02.25 14:00,0,"0,03","0,38%",Euro,-
"EEW Energy from Waste GmbH 0,361% 21/26",A3E5QZ,"96,10",04.02.25 09:04,0,"0,02","0,36%",Euro,-
"EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen 0,01% 21/28",A3KSV0,"91,90",04.02.25 13:47,0,"-0,12","0,01%",Euro,-
"Terna Rete Elettrica Nazionale S.p.A. 0,375% 21/29",A3KSW1,"88,38",04.02.25 09:04,0,"-0,03","0,38%",Euro,-
"Industrial & Commercial Bank of China [Asia] Ltd. 1,625% 21/26",A3KX3L,"94,56",04.02.25 09:04,0,"0,02","1,63%",US-Dollar,-
"Power Finance Corp. Ltd. 1,841% 21/28",A3KWCY,"92,63",04.02.25 09:04,0,"0,09","1,84%",Euro,-
"Branicks Group AG 2,25% 21/26",A3MP5C,"57,45",04.02.25 11:45,0,"1,55","2,25%",Euro,-
"ZF Finance GmbH 2,25% 21/28",A3MP6J,"92,45",04.02.25 09:04,0,"0,13","2,25%",Euro,-
"E.ON SE 0,875% 22/34",A3MP81,"81,11",04.02.25 08:21,0,"0,52","0,88%",Euro,-
De Volksbank N.V. 7%,A3K6H8,"104,37",04.02.25 13:47,0,"-0,12","7,00%",Euro,-
"Iberdrola Finanzas S.A. 1,375% 22/32",A3K3DA,"89,65",04.02.25 13:47,0,"-0,04","1,38%",Euro,-
"BASF SE 1,5% 22/31",A3MQYV,"91,45",04.02.25 13:05,0,"-0,02","1,50%",Euro,-
"E.ON SE 1,625% 22/31",A3MQY9,"92,54",04.02.25 14:00,0,"-0,11","1,63%",Euro,-
"Koninklijke Philips N.V. 2,125% 22/29",A3K46A,"96,42",04.02.25 09:40,0,"0,00","2,13%",Euro,-
"KommuneKredit 1,5% 22/29",A3K57H,"96,15",04.02.25 09:04,0,"-0,02","1,50%",Euro,-
"Ceske Drahy AS 5,625% 22/27",A3LADJ,"105,45",04.02.25 09:40,0,"0,00","5,63%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 2,625% 22/27",HLB2QJ,"99,03",04.02.25 14:00,0,"0,02","2,63%",Euro,-
"Mizuho Financial Group Inc. 3,49% 22/27",A3K81T,"101,91",04.02.25 09:04,0,"-0,03","3,49%",Euro,-
"SKF AB 3,125% 22/28",A3K9CD,"100,83",04.02.25 09:04,0,"-0,02","3,13%",Euro,-
"Volkswagen International Finance N.V. 4,125% 22/25",A3LA6A,"101,07",04.02.25 11:45,0,"-0,01","4,13%",Euro,-
"Volkswagen International Finance N.V. 4,375% 22/30",A3LA6C,"103,94",04.02.25 08:21,0,"-0,31","4,38%",Euro,-
"Iberdrola Finanzas S.A. 3,125% 22/28",A3LBMP,"101,53",04.02.25 14:00,0,"-0,01","3,13%",Euro,-
"European Investment Bank (EIB) 9,25% 23/33",A3LDYP,"100,50",04.02.25 08:22,0,"0,00","9,25%",Mexikanische Pesos,-
"SpareBank 1 Sor-Norge ASA 3,75% 23/27",A3LDC1,"102,80",04.02.25 13:47,0,"-0,08","3,75%",Euro,-
"A2A S.p.A. 4,375% 23/34",A3LDQX,"106,57",04.02.25 09:40,0,"-0,07","4,38%",Euro,-
"European Investment Bank (EIB) 2,75% 23/28",A3LD6J,"101,47",04.02.25 14:00,0,"-0,01","2,75%",Euro,-
"Orsted A/S 3,75% 23/30",A3LEU2,"102,16",04.02.25 14:00,0,"-0,01","3,75%",Euro,-
Siemens Energy Finance B.V. 4% 23/26,A3LFSG,"101,11",04.02.25 09:04,0,"-0,02","4,00%",Euro,-
"Volkswagen International Finance N.V. 4,25% 23/29",A3LFX2,"103,35",04.02.25 08:21,0,"-0,15","4,25%",Euro,-
"Kreditanstalt für Wiederaufbau 2,75% 23/30",A4SAXV,"101,32",04.02.25 14:00,0,"-0,02","2,75%",Euro,-
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",A3LJ6R,"102,97",04.02.25 08:21,0,"0,25","3,75%",Euro,-
"DS Smith PLC 4,5% 23/30",A3LLG0,"106,46",04.02.25 13:47,0,"-0,13","4,50%",Euro,-
"SpareBank 1 Sor-Norge ASA 4,875% 23/28",A3LMBU,"105,87",04.02.25 09:04,0,"0,04","4,88%",Euro,-
"Mizuho Financial Group Inc. 4,608% 23/30",A3LMES,"107,48",04.02.25 09:04,0,"-0,06","4,61%",Euro,-
"RWE AG 3,625% 23/29",A30V83,"102,63",04.02.25 13:05,22.667,"-0,03","3,63%",Euro,-
"Volkswagen Leasing GmbH 4,75% 23/31",A3514V,"107,10",04.02.25 12:41,21.420,"0,08","4,75%",Euro,-
"European Investment Bank (EIB) 4,75% 23/33",A3LDAB,"99,36",04.02.25 13:55,11.984,"-0,64","4,75%",Australische Dollar,-
"Kreditanstalt für Wiederaufbau 1,375% 22/32",A3E5J6,"92,17",04.02.25 13:47,9.248,"-0,13","1,38%",Euro,-
"European Investment Bank (EIB) 1,625% 21/31",A3KQX0,"84,42",04.02.25 09:05,8.217,"-0,24","1,63%",US-Dollar,-
"Volkswagen Leasing GmbH 4,625% 23/29",A3514U,"104,90",04.02.25 11:48,2.098,"-0,11","4,63%",Euro,-
"Mercedes-Benz International Finance B.V. 3,7% 23/31",A3LH6U,"103,73",04.02.25 13:28,2.075,"-0,39","3,70%",Euro,-
Kreditanstalt für Wiederaufbau 2% 22/29,A4SAV9,"99,35",04.02.25 11:51,994,"1,55","2,00%",Euro,-
"International Bank for Reconstruction and Development 2,9% 18/25",A2RURL,"97,98",04.02.25 09:04,0,"0,00","2,90%",Australische Dollar,-
"VGP N.V. 1,625% 22/27",A3K01K,"96,75",04.02.25 09:04,0,"0,00","1,63%",Euro,-
"International Finance Corp. 4,5% 23/26",A3LMAB,"102,51",04.02.25 14:00,0,"-0,14","4,50%",Canadische Dollar,-
"Quebec, Provinz 2,6% 18/25",A1927F,"99,83",04.02.25 13:55,0,"0,57","2,60%",Canadische Dollar,"2,67%"
"BASF SE 0,25% 20/27",A289DC,"94,72",04.02.25 14:00,0,"-0,01","0,25%",Euro,-
"Deutsche Wohnen SE 0,5% 21/31",A3H25P,"84,69",04.02.25 13:55,0,"-0,06","0,50%",Euro,-
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"69,12",04.02.25 13:55,0,"0,22","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"92,58",04.02.25 08:21,0,"0,43","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,71",04.02.25 14:47,0,"0,56","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"100,48",04.02.25 14:47,0,"0,47","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"90,80",04.02.25 09:04,0,"-0,02","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,79",04.02.25 09:04,0,"0,00","0,88%",Euro,"-0,86%"
"NRW.BANK 0,375% 16/26",NWB0AD,"96,51",04.02.25 14:00,0,"-0,01","0,38%",Euro,"1,81%"
"NRW.BANK 0,5% 17/27",NWB0AE,"95,12",04.02.25 09:04,0,"0,00","0,50%",Euro,-
"NRW.BANK 0,75% 18/28",NWB0AF,"94,37",04.02.25 14:00,0,"0,00","0,75%",Euro,"2,37%"
"NRW.BANK 0,625% 19/29",NWB0AG,"92,76",04.02.25 13:05,0,"-0,05","0,63%",Euro,-
"NRW.BANK 0,000% 19/29",NWB0AH,"88,74",04.02.25 09:04,0,"-0,02",-,Euro,-
"NRW.BANK 0,000% 20/30",NWB0AJ,"87,91",04.02.25 10:47,0,"-0,11",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"85,27",04.02.25 09:04,0,"-0,06",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"83,88",04.02.25 09:04,0,"-0,04",-,Euro,-
"NRW.BANK 0,25% 22/32",NWB0AQ,"83,68",04.02.25 08:21,0,"0,42","0,25%",Euro,-
"NRW.BANK 1,625% 22/32",NWB0AR,"92,14",04.02.25 09:04,0,"-0,05","1,63%",Euro,-
NRW.BANK 3% 23/30,NWB0AU,"102,25",04.02.25 14:00,0,"-0,12","3,00%",Euro,-
"Air Liquide Finance S.A. 0,375% 21/31",A3KRNQ,"85,62",04.02.25 09:04,0,"0,05","0,38%",Euro,-
"Scatec ASA 11,29% 23/27",A3LEFQ,"107,00",25.04.24 16:20,0,"0,00","11,29%",Norwegische Kronen,-
"Asian Development Bank (ADB) 1,75% 16/26",A18429,"95,96",04.02.25 09:04,0,"0,02","1,75%",US-Dollar,"4,40%"
"Banco BTG Pactual S.A. 2,75% 21/26",A287JN,"97,22",04.02.25 09:04,0,"-0,06","2,75%",US-Dollar,-
"International Bank for Reconstruction and Development 3,125% 18/25",A2RUJE,"98,79",04.02.25 08:21,0,"-0,02","3,13%",US-Dollar,-
Klabin Austria GmbH 7% 19/49,A2R0AJ,"99,76",04.02.25 09:04,0,"-0,21","7,00%",US-Dollar,-
"Suzano Austria GmbH 5,75% 16/26",A1833U,"100,38",04.02.25 13:05,0,"0,02","5,75%",US-Dollar,-
"International Bank for Reconstruction and Development 5,25% 15/25",A18268,"98,23",04.02.25 14:00,0,"0,01","5,25%",Mexikanische Pesos,-
"Merlin Properties SOCIMI S.A. 1,75% 17/25",A19HY7,"99,13",04.02.25 09:04,0,"0,02","1,75%",Euro,"1,07%"
"Polen, Republik 1,125% 18/26",A19VY7,"97,95",04.02.25 14:00,0,"0,00","1,13%",Euro,"2,18%"
"European Investment Bank (EIB) 2,875% 18/25",A19ZWJ,"99,46",04.02.25 09:04,0,"0,00","2,88%",US-Dollar,"3,47%"
"Iberdrola Finanzas S.A. 1,25% 18/26",A192S8,"97,89",04.02.25 09:04,0,"0,01","1,25%",Euro,"2,50%"
"Kreditanstalt für Wiederaufbau 0,5% 18/26",A2LQLU,"97,29",04.02.25 14:00,0,"0,00","0,50%",Euro,"2,15%"
"EnBW International Finance B.V. 1,875% 18/33",A2RTNC,"89,32",04.02.25 09:40,0,"0,01","1,88%",Euro,-
"Hera S.p.A. 0,875% 19/27",A2R4JM,"95,29",04.02.25 13:05,0,"-0,06","0,88%",Euro,-
A2A S.p.A. 1% 19/29,A2R43M,"92,29",04.02.25 09:40,0,"-0,06","1,00%",Euro,-
"Asian Development Bank (ADB) 0,625% 19/26",A2R9DH,"94,00",04.02.25 09:04,0,"-0,05","0,63%",Britische Pfund,-
"Asian Development Bank (ADB) 0,000% 19/29",A2R9GZ,"88,96",04.02.25 09:04,0,"-0,01",-,Euro,-
"Eurogrid GmbH 1,113% 20/32",A289DG,"86,05",04.02.25 14:00,0,"0,01","1,11%",Euro,-
"Ungarn, Republik 1,75% 20/35",A28X86,"78,87",04.02.25 14:00,0,"0,18","1,75%",Euro,-
International Bank for Reconstruction and Development 4% 20/25,A28YNN,"39,58",26.08.22 22:57,0,"0,00","4,00%","Rubel (Russische Föderation, Conv.-Rate 1000:1)",-
"European Investment Bank (EIB) 0,01% 20/35",A28Y4M,"73,81",04.02.25 14:35,0,"-0,31","0,01%",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 20/27",A2LQQZ,"94,09",04.02.25 14:00,0,"0,00",-,Euro,-
"Instituto de Credito Oficial 0,000% 20/26",A28395,"97,21",04.02.25 09:04,0,"0,01",-,Euro,-
"Stora Enso Oyj 0,625% 20/30",A285YE,"85,42",04.02.25 09:04,0,"-0,02","0,63%",Euro,-
"International Bank for Reconstruction and Development 5,75% 21/28",A287QG,"82,75",04.02.25 14:00,0,"0,00","5,75%",Real (Brasilien),-
"International Bank for Reconstruction and Development 4,5% 21/26",A287WM,"96,95",04.02.25 13:55,0,"-0,07","4,50%",Südafrikanische Rand,-
"ACEA S.p.A. 0,000% 21/25",A288DW,"98,03",04.02.25 09:40,0,"0,00",-,Euro,-
"Orsted A/S 2,5%",A3KLYP,"72,51",04.02.25 14:00,0,"0,26","2,50%",Britische Pfund,-
"International Bank for Reconstruction and Development 12,25% 21/26",A28Z3H,"82,80",04.02.25 08:20,0,"9,67","12,25%",Türkische Lira,-
"AXA S.A. 1,375% 21/41",A3KN91,"87,75",04.02.25 09:04,0,"0,02","1,38%",Euro,-
"ProLogis International Funding II S.A. 0,75% 21/33",A3KNAN,"80,50",04.02.25 09:04,0,"0,02","0,75%",Euro,-
"European Investment Bank (EIB) 0,25% 21/26",A3KNVW,"97,78",04.02.25 13:55,0,"-0,03","0,25%",Schwedische Kronen,-
"E.ON SE 0,6% 21/32",A3H3J4,"83,48",04.02.25 08:21,0,"0,40","0,60%",Euro,-
ZF Finance GmbH 2% 21/27,A3E5KP,"94,82",04.02.25 09:04,0,"0,04","2,00%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 0,375% 21/29",HLB2P8,"88,75",04.02.25 14:00,0,"0,03","0,38%",Euro,-
"EEW Energy from Waste GmbH 0,361% 21/26",A3E5QZ,"96,10",04.02.25 09:04,0,"0,02","0,36%",Euro,-
"EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen 0,01% 21/28",A3KSV0,"91,90",04.02.25 13:47,0,"-0,12","0,01%",Euro,-
"Terna Rete Elettrica Nazionale S.p.A. 0,375% 21/29",A3KSW1,"88,38",04.02.25 09:04,0,"-0,03","0,38%",Euro,-
"Industrial & Commercial Bank of China [Asia] Ltd. 1,625% 21/26",A3KX3L,"94,56",04.02.25 09:04,0,"0,02","1,63%",US-Dollar,-
"Power Finance Corp. Ltd. 1,841% 21/28",A3KWCY,"92,63",04.02.25 09:04,0,"0,09","1,84%",Euro,-
"Branicks Group AG 2,25% 21/26",A3MP5C,"57,45",04.02.25 11:45,0,"1,55","2,25%",Euro,-
"ZF Finance GmbH 2,25% 21/28",A3MP6J,"92,45",04.02.25 09:04,0,"0,13","2,25%",Euro,-
"E.ON SE 0,875% 22/34",A3MP81,"81,11",04.02.25 08:21,0,"0,52","0,88%",Euro,-
De Volksbank N.V. 7%,A3K6H8,"104,37",04.02.25 13:47,0,"-0,12","7,00%",Euro,-
"Iberdrola Finanzas S.A. 1,375% 22/32",A3K3DA,"89,65",04.02.25 13:47,0,"-0,04","1,38%",Euro,-
"BASF SE 1,5% 22/31",A3MQYV,"91,45",04.02.25 13:05,0,"-0,02","1,50%",Euro,-
"E.ON SE 1,625% 22/31",A3MQY9,"92,54",04.02.25 14:00,0,"-0,11","1,63%",Euro,-
"Koninklijke Philips N.V. 2,125% 22/29",A3K46A,"96,42",04.02.25 09:40,0,"0,00","2,13%",Euro,-
"KommuneKredit 1,5% 22/29",A3K57H,"96,15",04.02.25 09:04,0,"-0,02","1,50%",Euro,-
"Ceske Drahy AS 5,625% 22/27",A3LADJ,"105,45",04.02.25 09:40,0,"0,00","5,63%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 2,625% 22/27",HLB2QJ,"99,03",04.02.25 14:00,0,"0,02","2,63%",Euro,-
"Mizuho Financial Group Inc. 3,49% 22/27",A3K81T,"101,91",04.02.25 09:04,0,"-0,03","3,49%",Euro,-
"SKF AB 3,125% 22/28",A3K9CD,"100,83",04.02.25 09:04,0,"-0,02","3,13%",Euro,-
"Volkswagen International Finance N.V. 4,125% 22/25",A3LA6A,"101,07",04.02.25 11:45,0,"-0,01","4,13%",Euro,-
"Volkswagen International Finance N.V. 4,375% 22/30",A3LA6C,"103,94",04.02.25 08:21,0,"-0,31","4,38%",Euro,-
"Iberdrola Finanzas S.A. 3,125% 22/28",A3LBMP,"101,53",04.02.25 14:00,0,"-0,01","3,13%",Euro,-
"European Investment Bank (EIB) 9,25% 23/33",A3LDYP,"100,50",04.02.25 08:22,0,"0,00","9,25%",Mexikanische Pesos,-
"SpareBank 1 Sor-Norge ASA 3,75% 23/27",A3LDC1,"102,80",04.02.25 13:47,0,"-0,08","3,75%",Euro,-
"A2A S.p.A. 4,375% 23/34",A3LDQX,"106,57",04.02.25 09:40,0,"-0,07","4,38%",Euro,-
"European Investment Bank (EIB) 2,75% 23/28",A3LD6J,"101,47",04.02.25 14:00,0,"-0,01","2,75%",Euro,-
"Orsted A/S 3,75% 23/30",A3LEU2,"102,16",04.02.25 14:00,0,"-0,01","3,75%",Euro,-
Siemens Energy Finance B.V. 4% 23/26,A3LFSG,"101,11",04.02.25 09:04,0,"-0,02","4,00%",Euro,-
"Volkswagen International Finance N.V. 4,25% 23/29",A3LFX2,"103,35",04.02.25 08:21,0,"-0,15","4,25%",Euro,-
"Kreditanstalt für Wiederaufbau 2,75% 23/30",A4SAXV,"101,32",04.02.25 14:00,0,"-0,02","2,75%",Euro,-
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",A3LJ6R,"102,97",04.02.25 08:21,0,"0,25","3,75%",Euro,-
"DS Smith PLC 4,5% 23/30",A3LLG0,"106,46",04.02.25 13:47,0,"-0,13","4,50%",Euro,-
"SpareBank 1 Sor-Norge ASA 4,875% 23/28",A3LMBU,"105,87",04.02.25 09:04,0,"0,04","4,88%",Euro,-
"Mizuho Financial Group Inc. 4,608% 23/30",A3LMES,"107,48",04.02.25 09:04,0,"-0,06","4,61%",Euro,-
"Amprion GmbH 3,875% 23/28",A3514E,"102,80",04.02.25 09:40,0,"-0,07","3,88%",Euro,-
"Amprion GmbH 4,125% 23/34",A3514F,"105,51",04.02.25 09:40,0,"-0,11","4,13%",Euro,-
"Mercedes-Benz Group AG 0,75% 21/33",A3H3JM,"83,23",04.02.25 13:47,0,"0,05","0,75%",Euro,-
"Berlin Hyp AG 0,01% 20/28",BHY0GD,"92,02",04.02.25 09:04,0,"0,02","0,01%",Euro,-
"Berlin Hyp AG 0,01% 21/28",BHY0GE,"92,79",04.02.25 09:04,0,"0,02","0,01%",Euro,-
"Berlin Hyp AG 1,25% 22/25",BHY0GK,"99,30",04.02.25 14:47,0,"-0,02","1,25%",Euro,-
Berlin Hyp AG 3% 23/33,BHY0GM,"101,72",04.02.25 14:00,0,"0,00","3,00%",Euro,-
"Berlin Hyp AG 0,375% 22/27",BHY0GN,"95,82",04.02.25 08:21,0,"0,02","0,38%",Euro,-
"Berlin Hyp AG 2,875% 23/30",BHY0GT,"101,52",04.02.25 09:04,0,"0,00","2,88%",Euro,-
"Berlin Hyp AG 0,01% 20/30",BHY0GX,"86,52",04.02.25 14:47,0,"-0,22","0,01%",Euro,-
"Commerzbank AG 5,25% 23/29",CZ439B,"106,41",04.02.25 14:47,0,"0,42","5,25%",Euro,-
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,4% 21/28",DFK0RN,"90,26",04.02.25 12:34,0,"-0,01","0,40%",Euro,-
"Deutsche Bank AG 1,375% 20/26",DL19VD,"98,99",04.02.25 09:40,0,"0,01","1,38%",Euro,-
"Deutsche Bank AG 1,875% 22/28",DL19WL,"97,74",04.02.25 09:04,0,"0,03","1,88%",Euro,-
"Caja Rural de Navarra Sociedad Cooperativa de Credito 0,75% 22/29",A3K188,"92,51",04.02.25 12:54,0,"0,00","0,75%",Euro,-
"Caisse Francaise de Financement Local 0,1% 19/29",A2R908,"88,09",04.02.25 09:04,0,"0,02","0,10%",Euro,-
"Caixa Geral de Depósitos S.A. 2,875% 22/26",A3K6H0,"99,64",04.02.25 09:04,0,"0,01","2,88%",Euro,-
